Date,Year,Month,Day of Month,Weekday,Is Weekend,Is Holiday,Holiday Name,Season,Days Until Next Trading Day,Date of Next Trading Day,Is Start of Month,Is Last Day of Month
1990-10-27,1990,October,27,Saturday,True,False,Weekend,Fall,2,1990-10-29,False,False
1990-10-28,1990,October,28,Sunday,True,False,Weekend,Fall,1,1990-10-29,False,False
1990-11-03,1990,November,3,Saturday,True,False,Weekend,Fall,2,1990-11-05,False,False
1990-11-04,1990,November,4,Sunday,True,False,Weekend,Fall,1,1990-11-05,False,False
1990-11-10,1990,November,10,Saturday,True,False,Weekend,Fall,2,1990-11-12,False,False
1990-11-11,1990,November,11,Sunday,True,False,Weekend,Fall,1,1990-11-12,False,False
1990-11-17,1990,November,17,Saturday,True,False,Weekend,Fall,2,1990-11-19,False,False
1990-11-18,1990,November,18,Sunday,True,False,Weekend,Fall,1,1990-11-19,False,False
1990-11-22,1990,November,22,Thursday,False,True,Thanksgiving,Fall,1,1990-11-23,False,False
1990-11-24,1990,November,24,Saturday,True,False,Weekend,Fall,2,1990-11-26,False,False
1990-11-25,1990,November,25,Sunday,True,False,Weekend,Fall,1,1990-11-26,False,False
1990-12-01,1990,December,1,Saturday,True,False,Weekend,Winter,2,1990-12-03,True,False
1990-12-02,1990,December,2,Sunday,True,False,Weekend,Winter,1,1990-12-03,False,False
1990-12-08,1990,December,8,Saturday,True,False,Weekend,Winter,2,1990-12-10,False,False
1990-12-09,1990,December,9,Sunday,True,False,Weekend,Winter,1,1990-12-10,False,False
1990-12-15,1990,December,15,Saturday,True,False,Weekend,Winter,2,1990-12-17,False,False
1990-12-16,1990,December,16,Sunday,True,False,Weekend,Winter,1,1990-12-17,False,False
1990-12-22,1990,December,22,Saturday,True,False,Weekend,Winter,2,1990-12-24,False,False
1990-12-23,1990,December,23,Sunday,True,False,Weekend,Winter,1,1990-12-24,False,False
1990-12-25,1990,December,25,Tuesday,False,True,Christmas Day,Winter,1,1990-12-26,False,False
1990-12-29,1990,December,29,Saturday,True,False,Weekend,Winter,2,1990-12-31,False,False
1990-12-30,1990,December,30,Sunday,True,False,Weekend,Winter,1,1990-12-31,False,False
1991-01-01,1991,January,1,Tuesday,False,True,New Year's Day,Winter,1,1991-01-02,True,False
1991-01-05,1991,January,5,Saturday,True,False,Weekend,Winter,2,1991-01-07,False,False
1991-01-06,1991,January,6,Sunday,True,False,Weekend,Winter,1,1991-01-07,False,False
1991-01-12,1991,January,12,Saturday,True,False,Weekend,Winter,2,1991-01-14,False,False
1991-01-13,1991,January,13,Sunday,True,False,Weekend,Winter,1,1991-01-14,False,False
1991-01-19,1991,January,19,Saturday,True,False,Weekend,Winter,2,1991-01-21,False,False
1991-01-20,1991,January,20,Sunday,True,False,Weekend,Winter,1,1991-01-21,False,False
1991-01-26,1991,January,26,Saturday,True,False,Weekend,Winter,2,1991-01-28,False,False
1991-01-27,1991,January,27,Sunday,True,False,Weekend,Winter,1,1991-01-28,False,False
1991-02-02,1991,February,2,Saturday,True,False,Weekend,Winter,2,1991-02-04,False,False
1991-02-03,1991,February,3,Sunday,True,False,Weekend,Winter,1,1991-02-04,False,False
1991-02-09,1991,February,9,Saturday,True,False,Weekend,Winter,2,1991-02-11,False,False
1991-02-10,1991,February,10,Sunday,True,False,Weekend,Winter,1,1991-02-11,False,False
1991-02-16,1991,February,16,Saturday,True,False,Weekend,Winter,3,1991-02-19,False,False
1991-02-17,1991,February,17,Sunday,True,False,Weekend,Winter,2,1991-02-19,False,False
1991-02-18,1991,February,18,Monday,False,True,Washington's Birthday,Winter,1,1991-02-19,False,False
1991-02-23,1991,February,23,Saturday,True,False,Weekend,Winter,2,1991-02-25,False,False
1991-02-24,1991,February,24,Sunday,True,False,Weekend,Winter,1,1991-02-25,False,False
1991-03-02,1991,March,2,Saturday,True,False,Weekend,Spring,2,1991-03-04,False,False
1991-03-03,1991,March,3,Sunday,True,False,Weekend,Spring,1,1991-03-04,False,False
1991-03-09,1991,March,9,Saturday,True,False,Weekend,Spring,2,1991-03-11,False,False
1991-03-10,1991,March,10,Sunday,True,False,Weekend,Spring,1,1991-03-11,False,False
1991-03-16,1991,March,16,Saturday,True,False,Weekend,Spring,2,1991-03-18,False,False
1991-03-17,1991,March,17,Sunday,True,False,Weekend,Spring,1,1991-03-18,False,False
1991-03-23,1991,March,23,Saturday,True,False,Weekend,Spring,2,1991-03-25,False,False
1991-03-24,1991,March,24,Sunday,True,False,Weekend,Spring,1,1991-03-25,False,False
1991-03-29,1991,March,29,Friday,False,True,Holiday,Spring,3,1991-04-01,False,False
1991-03-30,1991,March,30,Saturday,True,False,Weekend,Spring,2,1991-04-01,False,False
1991-03-31,1991,March,31,Sunday,True,False,Weekend,Spring,1,1991-04-01,False,True
1991-04-06,1991,April,6,Saturday,True,False,Weekend,Spring,2,1991-04-08,False,False
1991-04-07,1991,April,7,Sunday,True,False,Weekend,Spring,1,1991-04-08,False,False
1991-04-13,1991,April,13,Saturday,True,False,Weekend,Spring,2,1991-04-15,False,False
1991-04-14,1991,April,14,Sunday,True,False,Weekend,Spring,1,1991-04-15,False,False
1991-04-20,1991,April,20,Saturday,True,False,Weekend,Spring,2,1991-04-22,False,False
1991-04-21,1991,April,21,Sunday,True,False,Weekend,Spring,1,1991-04-22,False,False
1991-04-27,1991,April,27,Saturday,True,False,Weekend,Spring,2,1991-04-29,False,False
1991-04-28,1991,April,28,Sunday,True,False,Weekend,Spring,1,1991-04-29,False,False
1991-05-04,1991,May,4,Saturday,True,False,Weekend,Spring,2,1991-05-06,False,False
1991-05-05,1991,May,5,Sunday,True,False,Weekend,Spring,1,1991-05-06,False,False
1991-05-11,1991,May,11,Saturday,True,False,Weekend,Spring,2,1991-05-13,False,False
1991-05-12,1991,May,12,Sunday,True,False,Weekend,Spring,1,1991-05-13,False,False
1991-05-18,1991,May,18,Saturday,True,False,Weekend,Spring,2,1991-05-20,False,False
1991-05-19,1991,May,19,Sunday,True,False,Weekend,Spring,1,1991-05-20,False,False
1991-05-25,1991,May,25,Saturday,True,False,Weekend,Spring,3,1991-05-28,False,False
1991-05-26,1991,May,26,Sunday,True,False,Weekend,Spring,2,1991-05-28,False,False
1991-05-27,1991,May,27,Monday,False,True,Memorial Day,Spring,1,1991-05-28,False,False
1991-06-01,1991,June,1,Saturday,True,False,Weekend,Summer,2,1991-06-03,True,False
1991-06-02,1991,June,2,Sunday,True,False,Weekend,Summer,1,1991-06-03,False,False
1991-06-08,1991,June,8,Saturday,True,False,Weekend,Summer,2,1991-06-10,False,False
1991-06-09,1991,June,9,Sunday,True,False,Weekend,Summer,1,1991-06-10,False,False
1991-06-15,1991,June,15,Saturday,True,False,Weekend,Summer,2,1991-06-17,False,False
1991-06-16,1991,June,16,Sunday,True,False,Weekend,Summer,1,1991-06-17,False,False
1991-06-22,1991,June,22,Saturday,True,False,Weekend,Summer,2,1991-06-24,False,False
1991-06-23,1991,June,23,Sunday,True,False,Weekend,Summer,1,1991-06-24,False,False
1991-06-29,1991,June,29,Saturday,True,False,Weekend,Summer,2,1991-07-01,False,False
1991-06-30,1991,June,30,Sunday,True,False,Weekend,Summer,1,1991-07-01,False,True
1991-07-04,1991,July,4,Thursday,False,True,Independence Day,Summer,1,1991-07-05,False,False
1991-07-06,1991,July,6,Saturday,True,False,Weekend,Summer,2,1991-07-08,False,False
1991-07-07,1991,July,7,Sunday,True,False,Weekend,Summer,1,1991-07-08,False,False
1991-07-13,1991,July,13,Saturday,True,False,Weekend,Summer,2,1991-07-15,False,False
1991-07-14,1991,July,14,Sunday,True,False,Weekend,Summer,1,1991-07-15,False,False
1991-07-20,1991,July,20,Saturday,True,False,Weekend,Summer,2,1991-07-22,False,False
1991-07-21,1991,July,21,Sunday,True,False,Weekend,Summer,1,1991-07-22,False,False
1991-07-27,1991,July,27,Saturday,True,False,Weekend,Summer,2,1991-07-29,False,False
1991-07-28,1991,July,28,Sunday,True,False,Weekend,Summer,1,1991-07-29,False,False
1991-08-03,1991,August,3,Saturday,True,False,Weekend,Summer,2,1991-08-05,False,False
1991-08-04,1991,August,4,Sunday,True,False,Weekend,Summer,1,1991-08-05,False,False
1991-08-10,1991,August,10,Saturday,True,False,Weekend,Summer,2,1991-08-12,False,False
1991-08-11,1991,August,11,Sunday,True,False,Weekend,Summer,1,1991-08-12,False,False
1991-08-17,1991,August,17,Saturday,True,False,Weekend,Summer,2,1991-08-19,False,False
1991-08-18,1991,August,18,Sunday,True,False,Weekend,Summer,1,1991-08-19,False,False
1991-08-24,1991,August,24,Saturday,True,False,Weekend,Summer,2,1991-08-26,False,False
1991-08-25,1991,August,25,Sunday,True,False,Weekend,Summer,1,1991-08-26,False,False
1991-08-31,1991,August,31,Saturday,True,False,Weekend,Summer,3,1991-09-03,False,True
1991-09-01,1991,September,1,Sunday,True,False,Weekend,Fall,2,1991-09-03,True,False
1991-09-02,1991,September,2,Monday,False,True,Labor Day,Fall,1,1991-09-03,False,False
1991-09-07,1991,September,7,Saturday,True,False,Weekend,Fall,2,1991-09-09,False,False
1991-09-08,1991,September,8,Sunday,True,False,Weekend,Fall,1,1991-09-09,False,False
1991-09-14,1991,September,14,Saturday,True,False,Weekend,Fall,2,1991-09-16,False,False
1991-09-15,1991,September,15,Sunday,True,False,Weekend,Fall,1,1991-09-16,False,False
1991-09-21,1991,September,21,Saturday,True,False,Weekend,Fall,2,1991-09-23,False,False
1991-09-22,1991,September,22,Sunday,True,False,Weekend,Fall,1,1991-09-23,False,False
1991-09-28,1991,September,28,Saturday,True,False,Weekend,Fall,2,1991-09-30,False,False
1991-09-29,1991,September,29,Sunday,True,False,Weekend,Fall,1,1991-09-30,False,False
1991-10-05,1991,October,5,Saturday,True,False,Weekend,Fall,2,1991-10-07,False,False
1991-10-06,1991,October,6,Sunday,True,False,Weekend,Fall,1,1991-10-07,False,False
1991-10-12,1991,October,12,Saturday,True,False,Weekend,Fall,2,1991-10-14,False,False
1991-10-13,1991,October,13,Sunday,True,False,Weekend,Fall,1,1991-10-14,False,False
1991-10-19,1991,October,19,Saturday,True,False,Weekend,Fall,2,1991-10-21,False,False
1991-10-20,1991,October,20,Sunday,True,False,Weekend,Fall,1,1991-10-21,False,False
1991-10-26,1991,October,26,Saturday,True,False,Weekend,Fall,2,1991-10-28,False,False
1991-10-27,1991,October,27,Sunday,True,False,Weekend,Fall,1,1991-10-28,False,False
1991-11-02,1991,November,2,Saturday,True,False,Weekend,Fall,2,1991-11-04,False,False
1991-11-03,1991,November,3,Sunday,True,False,Weekend,Fall,1,1991-11-04,False,False
1991-11-09,1991,November,9,Saturday,True,False,Weekend,Fall,2,1991-11-11,False,False
1991-11-10,1991,November,10,Sunday,True,False,Weekend,Fall,1,1991-11-11,False,False
1991-11-16,1991,November,16,Saturday,True,False,Weekend,Fall,2,1991-11-18,False,False
1991-11-17,1991,November,17,Sunday,True,False,Weekend,Fall,1,1991-11-18,False,False
1991-11-23,1991,November,23,Saturday,True,False,Weekend,Fall,2,1991-11-25,False,False
1991-11-24,1991,November,24,Sunday,True,False,Weekend,Fall,1,1991-11-25,False,False
1991-11-28,1991,November,28,Thursday,False,True,Thanksgiving,Fall,1,1991-11-29,False,False
1991-11-30,1991,November,30,Saturday,True,False,Weekend,Fall,2,1991-12-02,False,True
1991-12-01,1991,December,1,Sunday,True,False,Weekend,Winter,1,1991-12-02,True,False
1991-12-07,1991,December,7,Saturday,True,False,Weekend,Winter,2,1991-12-09,False,False
1991-12-08,1991,December,8,Sunday,True,False,Weekend,Winter,1,1991-12-09,False,False
1991-12-14,1991,December,14,Saturday,True,False,Weekend,Winter,2,1991-12-16,False,False
1991-12-15,1991,December,15,Sunday,True,False,Weekend,Winter,1,1991-12-16,False,False
1991-12-21,1991,December,21,Saturday,True,False,Weekend,Winter,2,1991-12-23,False,False
1991-12-22,1991,December,22,Sunday,True,False,Weekend,Winter,1,1991-12-23,False,False
1991-12-25,1991,December,25,Wednesday,False,True,Christmas Day,Winter,1,1991-12-26,False,False
1991-12-28,1991,December,28,Saturday,True,False,Weekend,Winter,2,1991-12-30,False,False
1991-12-29,1991,December,29,Sunday,True,False,Weekend,Winter,1,1991-12-30,False,False
1992-01-01,1992,January,1,Wednesday,False,True,New Year's Day,Winter,1,1992-01-02,True,False
1992-01-04,1992,January,4,Saturday,True,False,Weekend,Winter,2,1992-01-06,False,False
1992-01-05,1992,January,5,Sunday,True,False,Weekend,Winter,1,1992-01-06,False,False
1992-01-11,1992,January,11,Saturday,True,False,Weekend,Winter,2,1992-01-13,False,False
1992-01-12,1992,January,12,Sunday,True,False,Weekend,Winter,1,1992-01-13,False,False
1992-01-18,1992,January,18,Saturday,True,False,Weekend,Winter,2,1992-01-20,False,False
1992-01-19,1992,January,19,Sunday,True,False,Weekend,Winter,1,1992-01-20,False,False
1992-01-25,1992,January,25,Saturday,True,False,Weekend,Winter,2,1992-01-27,False,False
1992-01-26,1992,January,26,Sunday,True,False,Weekend,Winter,1,1992-01-27,False,False
1992-02-01,1992,February,1,Saturday,True,False,Weekend,Winter,2,1992-02-03,True,False
1992-02-02,1992,February,2,Sunday,True,False,Weekend,Winter,1,1992-02-03,False,False
1992-02-08,1992,February,8,Saturday,True,False,Weekend,Winter,2,1992-02-10,False,False
1992-02-09,1992,February,9,Sunday,True,False,Weekend,Winter,1,1992-02-10,False,False
1992-02-15,1992,February,15,Saturday,True,False,Weekend,Winter,3,1992-02-18,False,False
1992-02-16,1992,February,16,Sunday,True,False,Weekend,Winter,2,1992-02-18,False,False
1992-02-17,1992,February,17,Monday,False,True,Washington's Birthday,Winter,1,1992-02-18,False,False
1992-02-22,1992,February,22,Saturday,True,False,Weekend,Winter,2,1992-02-24,False,False
1992-02-23,1992,February,23,Sunday,True,False,Weekend,Winter,1,1992-02-24,False,False
1992-02-29,1992,February,29,Saturday,True,False,Weekend,Winter,2,1992-03-02,False,True
1992-03-01,1992,March,1,Sunday,True,False,Weekend,Spring,1,1992-03-02,True,False
1992-03-07,1992,March,7,Saturday,True,False,Weekend,Spring,2,1992-03-09,False,False
1992-03-08,1992,March,8,Sunday,True,False,Weekend,Spring,1,1992-03-09,False,False
1992-03-14,1992,March,14,Saturday,True,False,Weekend,Spring,2,1992-03-16,False,False
1992-03-15,1992,March,15,Sunday,True,False,Weekend,Spring,1,1992-03-16,False,False
1992-03-21,1992,March,21,Saturday,True,False,Weekend,Spring,2,1992-03-23,False,False
1992-03-22,1992,March,22,Sunday,True,False,Weekend,Spring,1,1992-03-23,False,False
1992-03-28,1992,March,28,Saturday,True,False,Weekend,Spring,2,1992-03-30,False,False
1992-03-29,1992,March,29,Sunday,True,False,Weekend,Spring,1,1992-03-30,False,False
1992-04-04,1992,April,4,Saturday,True,False,Weekend,Spring,2,1992-04-06,False,False
1992-04-05,1992,April,5,Sunday,True,False,Weekend,Spring,1,1992-04-06,False,False
1992-04-11,1992,April,11,Saturday,True,False,Weekend,Spring,2,1992-04-13,False,False
1992-04-12,1992,April,12,Sunday,True,False,Weekend,Spring,1,1992-04-13,False,False
1992-04-17,1992,April,17,Friday,False,True,Holiday,Spring,3,1992-04-20,False,False
1992-04-18,1992,April,18,Saturday,True,False,Weekend,Spring,2,1992-04-20,False,False
1992-04-19,1992,April,19,Sunday,True,False,Weekend,Spring,1,1992-04-20,False,False
1992-04-25,1992,April,25,Saturday,True,False,Weekend,Spring,2,1992-04-27,False,False
1992-04-26,1992,April,26,Sunday,True,False,Weekend,Spring,1,1992-04-27,False,False
1992-05-02,1992,May,2,Saturday,True,False,Weekend,Spring,2,1992-05-04,False,False
1992-05-03,1992,May,3,Sunday,True,False,Weekend,Spring,1,1992-05-04,False,False
1992-05-09,1992,May,9,Saturday,True,False,Weekend,Spring,2,1992-05-11,False,False
1992-05-10,1992,May,10,Sunday,True,False,Weekend,Spring,1,1992-05-11,False,False
1992-05-16,1992,May,16,Saturday,True,False,Weekend,Spring,2,1992-05-18,False,False
1992-05-17,1992,May,17,Sunday,True,False,Weekend,Spring,1,1992-05-18,False,False
1992-05-23,1992,May,23,Saturday,True,False,Weekend,Spring,3,1992-05-26,False,False
1992-05-24,1992,May,24,Sunday,True,False,Weekend,Spring,2,1992-05-26,False,False
1992-05-25,1992,May,25,Monday,False,True,Memorial Day,Spring,1,1992-05-26,False,False
1992-05-30,1992,May,30,Saturday,True,False,Weekend,Spring,2,1992-06-01,False,False
1992-05-31,1992,May,31,Sunday,True,False,Weekend,Spring,1,1992-06-01,False,True
1992-06-06,1992,June,6,Saturday,True,False,Weekend,Summer,2,1992-06-08,False,False
1992-06-07,1992,June,7,Sunday,True,False,Weekend,Summer,1,1992-06-08,False,False
1992-06-13,1992,June,13,Saturday,True,False,Weekend,Summer,2,1992-06-15,False,False
1992-06-14,1992,June,14,Sunday,True,False,Weekend,Summer,1,1992-06-15,False,False
1992-06-20,1992,June,20,Saturday,True,False,Weekend,Summer,2,1992-06-22,False,False
1992-06-21,1992,June,21,Sunday,True,False,Weekend,Summer,1,1992-06-22,False,False
1992-06-27,1992,June,27,Saturday,True,False,Weekend,Summer,2,1992-06-29,False,False
1992-06-28,1992,June,28,Sunday,True,False,Weekend,Summer,1,1992-06-29,False,False
1992-07-03,1992,July,3,Friday,False,True,Independence Day (observed),Summer,3,1992-07-06,False,False
1992-07-04,1992,July,4,Saturday,True,False,Weekend,Summer,2,1992-07-06,False,False
1992-07-05,1992,July,5,Sunday,True,False,Weekend,Summer,1,1992-07-06,False,False
1992-07-11,1992,July,11,Saturday,True,False,Weekend,Summer,2,1992-07-13,False,False
1992-07-12,1992,July,12,Sunday,True,False,Weekend,Summer,1,1992-07-13,False,False
1992-07-18,1992,July,18,Saturday,True,False,Weekend,Summer,2,1992-07-20,False,False
1992-07-19,1992,July,19,Sunday,True,False,Weekend,Summer,1,1992-07-20,False,False
1992-07-25,1992,July,25,Saturday,True,False,Weekend,Summer,2,1992-07-27,False,False
1992-07-26,1992,July,26,Sunday,True,False,Weekend,Summer,1,1992-07-27,False,False
1992-08-01,1992,August,1,Saturday,True,False,Weekend,Summer,2,1992-08-03,True,False
1992-08-02,1992,August,2,Sunday,True,False,Weekend,Summer,1,1992-08-03,False,False
1992-08-08,1992,August,8,Saturday,True,False,Weekend,Summer,2,1992-08-10,False,False
1992-08-09,1992,August,9,Sunday,True,False,Weekend,Summer,1,1992-08-10,False,False
1992-08-15,1992,August,15,Saturday,True,False,Weekend,Summer,2,1992-08-17,False,False
1992-08-16,1992,August,16,Sunday,True,False,Weekend,Summer,1,1992-08-17,False,False
1992-08-22,1992,August,22,Saturday,True,False,Weekend,Summer,2,1992-08-24,False,False
1992-08-23,1992,August,23,Sunday,True,False,Weekend,Summer,1,1992-08-24,False,False
1992-08-29,1992,August,29,Saturday,True,False,Weekend,Summer,2,1992-08-31,False,False
1992-08-30,1992,August,30,Sunday,True,False,Weekend,Summer,1,1992-08-31,False,False
1992-09-05,1992,September,5,Saturday,True,False,Weekend,Fall,3,1992-09-08,False,False
1992-09-06,1992,September,6,Sunday,True,False,Weekend,Fall,2,1992-09-08,False,False
1992-09-07,1992,September,7,Monday,False,True,Labor Day,Fall,1,1992-09-08,False,False
1992-09-12,1992,September,12,Saturday,True,False,Weekend,Fall,2,1992-09-14,False,False
1992-09-13,1992,September,13,Sunday,True,False,Weekend,Fall,1,1992-09-14,False,False
1992-09-19,1992,September,19,Saturday,True,False,Weekend,Fall,2,1992-09-21,False,False
1992-09-20,1992,September,20,Sunday,True,False,Weekend,Fall,1,1992-09-21,False,False
1992-09-26,1992,September,26,Saturday,True,False,Weekend,Fall,2,1992-09-28,False,False
1992-09-27,1992,September,27,Sunday,True,False,Weekend,Fall,1,1992-09-28,False,False
1992-10-03,1992,October,3,Saturday,True,False,Weekend,Fall,2,1992-10-05,False,False
1992-10-04,1992,October,4,Sunday,True,False,Weekend,Fall,1,1992-10-05,False,False
1992-10-10,1992,October,10,Saturday,True,False,Weekend,Fall,2,1992-10-12,False,False
1992-10-11,1992,October,11,Sunday,True,False,Weekend,Fall,1,1992-10-12,False,False
1992-10-17,1992,October,17,Saturday,True,False,Weekend,Fall,2,1992-10-19,False,False
1992-10-18,1992,October,18,Sunday,True,False,Weekend,Fall,1,1992-10-19,False,False
